rt,stimulus,response,exp_name,exp_stage,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,response_string,response_times,question_order,databaseID,rest_warning,prolificID,start_time,date
1455.0,"<p style=""font-size: 3rem; line-height: 1.3"">Great work!<br><br>The final part today involves the completion of several questionnaires.<br>There is a rest break half way through.</b><br><br><br>",0,survey,introduction,l5HCe0nyW7VXeLNPMLz1V3HmbS03,html-button-response,98,462506,0.0-40.0-0.0,,,,,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
6869.400000095367,"<p style=""font-size: 3rem; line-height: 1.3"">Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,survey,introduction,l5HCe0nyW7VXeLNPMLz1V3HmbS03,html-button-response,99,469378,0.0-40.0-1.0,,,,,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
12982.5,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 2.2rem; line-height: 1.3; color: #000080""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.0rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,survey,PVSS,l5HCe0nyW7VXeLNPMLz1V3HmbS03,html-button-response,100,482362,0.0-40.0-2.0-0.0-0.0,,,,,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
,,,survey,PVSS,l5HCe0nyW7VXeLNPMLz1V3HmbS03,lmdlab-survey-likert,101,644880,0.0-40.0-2.0-0.0-1.0,"{""PVSS1"":7,""PVSS2"":1,""PVSS3"":5,""PVSS4"":3,""PVSS5"":3,""PVSS6"":6,""PVSS7"":5,""PVSS8"":6,""Catch"":8,""PVSS9"":6,""PVSS10"":2,""PVSS11"":4,""PVSS12"":6,""PVSS13"":6,""PVSS14"":6,""PVSS15"":6,""PVSS16"":7,""PVSS17"":7,""PVSS18"":7,""PVSS19"":6,""PVSS20"":7,""PVSS21"":3}","{""trialStart"":2254247.2999999523,""PVSS1"":35795.800000190735,""PVSS2"":40647.700000047684,""PVSS3"":48113.90000009537,""PVSS4"":51038.5,""PVSS5"":56515,""PVSS6"":60447.800000190735,""PVSS7"":65670.5,""PVSS8"":68001,""Catch"":73620.90000009537,""PVSS9"":98888.70000004768,""PVSS10"":103472.60000014305,""PVSS11"":109281,""PVSS12"":118578.40000009537,""PVSS13"":123623.20000004768,""PVSS14"":129701.60000014305,""PVSS15"":131487.80000019073,""PVSS16"":135853,""PVSS17"":140479.40000009537,""PVSS18"":145877.60000014305,""PVSS19"":150140,""PVSS20"":155767,""PVSS21"":160284.80000019073}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",l5HCe0nyW7VXeLNPMLz1V3HmbS03,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
6501.900000095367,"<p style=""font-size: 2.0rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 2.2rem; line-height: 1.3; color: #000080""> Please read each statement and decide <b>how much</b> of thetime the statement describes how you have been feelingduring the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.0rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,survey,SDS,l5HCe0nyW7VXeLNPMLz1V3HmbS03,html-button-response,102,651385,0.0-40.0-2.0-1.0-0.0,,,,,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
,,,survey,SDS,l5HCe0nyW7VXeLNPMLz1V3HmbS03,lmdlab-survey-likert,103,718464,0.0-40.0-2.0-1.0-1.0,"{""SDS2"":0,""SDS3"":1,""SDS5"":2,""SDS6"":2,""SDS7"":0,""SDS8"":1,""Catch"":0,""SDS9"":2,""SDS10"":2,""SDS11"":1,""SDS12"":1,""SDS14"":1,""SDS16"":1,""SDS17"":1,""SDS18"":1,""SDS20"":1}","{""trialStart"":2423267.100000143,""SDS2"":4135.799999952316,""SDS3"":9802.099999904633,""SDS5"":12386.099999904633,""SDS6"":16727.799999952316,""SDS7"":18916.199999809265,""SDS8"":23621.099999904633,""Catch"":26771.599999904633,""SDS9"":31232.199999809265,""SDS10"":33450.299999952316,""SDS11"":40412,""SDS12"":43978.699999809265,""SDS14"":50040.299999952316,""SDS16"":53180.5,""SDS17"":56966.799999952316,""SDS18"":59360.59999990463,""SDS20"":63171.59999990463}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",l5HCe0nyW7VXeLNPMLz1V3HmbS03,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
5818.099999904633,"<p style=""font-size: 2.0rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 2.2rem; line-height: 1.3; color: #000080""> For each question, choose the answer that best describes yourthoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.0rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,survey,AES,l5HCe0nyW7VXeLNPMLz1V3HmbS03,html-button-response,104,724285,0.0-40.0-2.0-2.0-0.0,,,,,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
,,,survey,AES,l5HCe0nyW7VXeLNPMLz1V3HmbS03,lmdlab-survey-likert,105,850802,0.0-40.0-2.0-2.0-1.0,"{""AES1"":2,""AES2"":2,""AES3"":2,""AES4"":2,""AES5"":2,""AES6"":0,""AES7"":1,""AES8"":2,""Catch"":0,""AES9"":1,""AES10"":2,""AES11"":1,""AES12"":1,""AES13"":1,""AES14"":2,""AES15"":1,""AES16"":2,""AES17"":2,""AES18"":1,""FSS9"":2}","{""trialStart"":2496168.600000143,""AES1"":5618.099999904633,""AES2"":6870.599999904633,""AES3"":12380,""AES4"":14201.799999952316,""AES5"":18227.099999904633,""AES6"":21511.799999952316,""AES7"":27189.5,""AES8"":29475.099999904633,""Catch"":34030.299999952316,""AES9"":39360.09999990463,""AES10"":45060.199999809265,""AES11"":47355.89999985695,""AES12"":54483.09999990463,""AES13"":73961.09999990463,""AES14"":91179.69999980927,""AES15"":96740.89999985695,""AES16"":107176.09999990463,""AES17"":108490,""AES18"":116732.89999985695,""FSS9"":124358.19999980927}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",l5HCe0nyW7VXeLNPMLz1V3HmbS03,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
3665.2999999523163,"<p style=""font-size: 2.0rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 2.2rem; line-height: 1.3; color: #000080""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.0rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,survey,GAD7,l5HCe0nyW7VXeLNPMLz1V3HmbS03,html-button-response,106,854470,0.0-40.0-2.0-3.0-0.0,,,,,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
,,,survey,GAD7,l5HCe0nyW7VXeLNPMLz1V3HmbS03,lmdlab-survey-likert,107,877274,0.0-40.0-2.0-3.0-1.0,"{""GAD1"":2,""GAD2"":1,""GAD3"":2,""GAD4"":1,""GAD5"":0,""GAD6"":2,""GAD7"":2}","{""trialStart"":2626349.2000000477,""GAD1"":2575.7999999523163,""GAD2"":5097.099999904633,""GAD3"":9696.299999952316,""GAD4"":11035.900000095367,""GAD5"":15502.5,""GAD6"":17208.5,""GAD7"":20654.5}","[0,1,2,3,4,5,6]",l5HCe0nyW7VXeLNPMLz1V3HmbS03,,5fe247ccdfcbb9dda902109d,16:44:41,27/03/2024
